GEOID,Tract,Tract Number,Neighborhood,Location,Latitude,Longitude,City Boundaries_from_22pk_kkuz,Los Angeles Incorporated Cities,DPW_CITY_BOUNDARIES_from_dmu2_xaer,la_county_tracts_from_jczq_z5ui,Neighborhoods_from_9utn_waje,L.A. City Boundaries and Annexations/Detachments
1400000US06037462001,"Census Tract 4620.01, Los Angeles County, California",462001,Pasadena,"(34.163362, -118.143829)",34.163362,-118.143829,41,41,159,414,183,159
1400000US06037462002,"Census Tract 4620.02, Los Angeles County, California",462002,Pasadena,"(34.163333, -118.148361)",34.163333,-118.148361,41,41,159,18,183,159
1400000US06037462100,"Census Tract 4621, Los Angeles County, California",462100,Pasadena,"(34.163369, -118.1369255)",34.163369,-118.1369255,41,41,159,1442,183,159
1400000US06037462201,"Census Tract 4622.01, Los Angeles County, California",462201,Pasadena,"(34.1548915, -118.136967)",34.1548915,-118.136967,41,41,159,1142,183,159
1400000US06037462202,"Census Tract 4622.02, Los Angeles County, California",462202,Pasadena,"(34.148926, -118.1369075)",34.148926,-118.1369075,41,41,159,415,183,159
1400000US06037462301,"Census Tract 4623.01, Los Angeles County, California",462301,Pasadena,"(34.15491, -118.126929)",34.15491,-118.126929,41,41,159,687,183,159
1400000US06037462302,"Census Tract 4623.02, Los Angeles County, California",462302,Pasadena,"(34.149181, -118.126882)",34.149181,-118.126882,41,41,159,118,183,159
1400000US06037462400,"Census Tract 4624, Los Angeles County, California",462400,Pasadena,"(34.163408, -118.1263885)",34.163408,-118.1263885,41,41,159,1443,183,159
1400000US06037462500,"Census Tract 4625, Los Angeles County, California",462500,Pasadena,"(34.1667025, -118.1045445)",34.1667025,-118.1045445,41,41,159,2093,183,159
1400000US06037462600,"Census Tract 4626, Los Angeles County, California",462600,Pasadena,"(34.1611715, -118.112295)",34.1611715,-118.112295,41,41,159,1444,183,159
1400000US06037462700,"Census Tract 4627, Los Angeles County, California",462700,Pasadena,"(34.1519795, -118.1138535)",34.1519795,-118.1138535,41,41,159,1445,183,159
1400000US06037462800,"Census Tract 4628, Los Angeles County, California",462800,Pasadena,"(34.152173, -118.103306)",34.152173,-118.103306,41,41,159,1143,183,159
1400000US06037462900,"Census Tract 4629, Los Angeles County, California",462900,Pasadena,"(34.153862, -118.0899055)",34.153862,-118.0899055,41,41,159,416,183,159
1400000US06037463000,"Census Tract 4630, Los Angeles County, California",463000,Pasadena,"(34.154951, -118.075158)",34.154951,-118.075158,41,41,159,2115,183,159
1400000US06037463101,"Census Tract 4631.01, Los Angeles County, California",463101,East Pasadena,"(34.140347, -118.070446)",34.140347,-118.070446,,,185,1446,74,185
1400000US06037463102,"Census Tract 4631.02, Los Angeles County, California",463102,Pasadena,"(34.137723, -118.083735)",34.137723,-118.083735,,,185,2338,183,185
1400000US06037463200,"Census Tract 4632, Los Angeles County, California",463200,Pasadena,"(34.138754, -118.088815)",34.138754,-118.088815,41,41,159,1144,183,159
1400000US06037463300,"Census Tract 4633, Los Angeles County, California",463300,San Pasqual,"(34.1392215, -118.1028395)",34.1392215,-118.1028395,,,178,1447,205,178
1400000US06037463400,"Census Tract 4634, Los Angeles County, California",463400,San Pasqual,"(34.139062, -118.1101745)",34.139062,-118.1101745,,,178,1447,205,178
1400000US06037463500,"Census Tract 4635, Los Angeles County, California",463500,Pasadena,"(34.137879, -118.1268055)",34.137879,-118.1268055,41,41,159,417,183,159
1400000US06037463601,"Census Tract 4636.01, Los Angeles County, California",463601,Pasadena,"(34.140861, -118.1368515)",34.140861,-118.1368515,41,41,159,1448,183,159
1400000US06037463602,"Census Tract 4636.02, Los Angeles County, California",463602,Pasadena,"(34.1408065, -118.1458915)",34.1408065,-118.1458915,41,41,159,637,183,159
1400000US06037463700,"Census Tract 4637, Los Angeles County, California",463700,Pasadena,"(34.139994, -118.1590535)",34.139994,-118.1590535,41,41,159,1449,183,159
1400000US06037463800,"Census Tract 4638, Los Angeles County, California",463800,Pasadena,"(34.13445, -118.1753385)",34.13445,-118.1753385,41,41,159,1147,183,159
1400000US06037463900,"Census Tract 4639, Los Angeles County, California",463900,Pasadena,"(34.1298475, -118.159162)",34.1298475,-118.159162,41,41,159,1334,183,159
1400000US06037464000,"Census Tract 4640, Los Angeles County, California",464000,Pasadena,"(34.126583, -118.1390375)",34.126583,-118.1390375,41,41,159,1162,183,159
1400000US06037464100,"Census Tract 4641, Los Angeles County, California",464100,San Marino,"(34.1211415, -118.123201)",34.1211415,-118.123201,9,9,227,2270,204,227
1400000US06037464200,"Census Tract 4642, Los Angeles County, California",464200,San Marino,"(34.125398, -118.098356)",34.125398,-118.098356,9,9,227,1354,204,227
1400000US06037480002,"Census Tract 4800.02, Los Angeles County, California",480002,East San Gabriel,"(34.121451, -118.086002)",34.121451,-118.086002,,,185,119,75,185
1400000US06037480011,"Census Tract 4800.11, Los Angeles County, California",480011,East San Gabriel,"(34.125885, -118.0749615)",34.125885,-118.0749615,,,185,418,75,185
1400000US06037480012,"Census Tract 4800.12, Los Angeles County, California",480012,East San Gabriel,"(34.118664, -118.074084)",34.118664,-118.074084,,,185,2094,75,185
1400000US06037480101,"Census Tract 4801.01, Los Angeles County, California",480101,Temple City,"(34.1084905, -118.0732765)",34.1084905,-118.0732765,8,8,218,1355,230,218
1400000US06037480102,"Census Tract 4801.02, Los Angeles County, California",480102,East San Gabriel,"(34.108457, -118.0841215)",34.108457,-118.0841215,,,185,435,75,185
1400000US06037480201,"Census Tract 4802.01, Los Angeles County, California",480201,San Gabriel,"(34.1079865, -118.1118095)",34.1079865,-118.1118095,7,7,217,2116,203,217
1400000US06037480202,"Census Tract 4802.02, Los Angeles County, California",480202,San Gabriel,"(34.108893, -118.097545)",34.108893,-118.097545,7,7,217,1356,203,217
1400000US06037480302,"Census Tract 4803.02, Los Angeles County, California",480302,Alhambra,"(34.101241, -118.1218435)",34.101241,-118.1218435,30,30,263,1163,5,263
1400000US06037480303,"Census Tract 4803.03, Los Angeles County, California",480303,Alhambra,"(34.095151, -118.1377285)",34.095151,-118.1377285,30,30,263,688,5,263
1400000US06037480304,"Census Tract 4803.04, Los Angeles County, California",480304,Alhambra,"(34.0960955, -118.1307685)",34.0960955,-118.1307685,30,30,263,2097,5,263
1400000US06037480400,"Census Tract 4804, Los Angeles County, California",480400,Alhambra,"(34.104914, -118.1317765)",34.104914,-118.1317765,30,30,263,1164,5,263
1400000US06037480500,"Census Tract 4805, Los Angeles County, California",480500,South Pasadena,"(34.1074225, -118.14498)",34.1074225,-118.14498,34,34,257,1357,220,257
1400000US06037480600,"Census Tract 4806, Los Angeles County, California",480600,South Pasadena,"(34.118849, -118.1584545)",34.118849,-118.1584545,34,34,257,1165,220,257
1400000US06037480702,"Census Tract 4807.02, Los Angeles County, California",480702,South Pasadena,"(34.1055515, -118.168678)",34.1055515,-118.168678,34,34,257,1358,220,257
1400000US06037480703,"Census Tract 4807.03, Los Angeles County, California",480703,South Pasadena,"(34.1072095, -118.1642505)",34.1072095,-118.1642505,34,34,257,1358,220,257
1400000US06037480704,"Census Tract 4807.04, Los Angeles County, California",480704,South Pasadena,"(34.107212, -118.15331)",34.107212,-118.15331,34,34,257,638,220,257
1400000US06037480802,"Census Tract 4808.02, Los Angeles County, California",480802,Alhambra,"(34.0815825, -118.152446)",34.0815825,-118.152446,30,30,263,1359,5,263
1400000US06037480803,"Census Tract 4808.03, Los Angeles County, California",480803,Alhambra,"(34.09079, -118.152819)",34.09079,-118.152819,30,30,263,120,5,263
1400000US06037480804,"Census Tract 4808.04, Los Angeles County, California",480804,Alhambra,"(34.0951305, -118.149912)",34.0951305,-118.149912,30,30,263,1360,5,263
1400000US06037480901,"Census Tract 4809.01, Los Angeles County, California",480901,Alhambra,"(34.086204, -118.139781)",34.086204,-118.139781,30,30,263,437,5,263
1400000US06037480902,"Census Tract 4809.02, Los Angeles County, California",480902,Alhambra,"(34.0810405, -118.140708)",34.0810405,-118.140708,30,30,263,556,5,263
1400000US06037480903,"Census Tract 4809.03, Los Angeles County, California",480903,Alhambra,"(34.0737895, -118.139436)",34.0737895,-118.139436,30,30,263,2271,5,263
1400000US06037481001,"Census Tract 4810.01, Los Angeles County, California",481001,Alhambra,"(34.0872925, -118.1288355)",34.0872925,-118.1288355,30,30,263,1166,5,263
1400000US06037481002,"Census Tract 4810.02, Los Angeles County, California",481002,Alhambra,"(34.0955445, -118.1197875)",34.0955445,-118.1197875,30,30,263,1361,5,263
1400000US06037481101,"Census Tract 4811.01, Los Angeles County, California",481101,San Gabriel,"(34.098345, -118.106683)",34.098345,-118.106683,7,7,217,438,203,217
1400000US06037481102,"Census Tract 4811.02, Los Angeles County, California",481102,San Gabriel,"(34.099347, -118.0936455)",34.099347,-118.0936455,7,7,217,976,203,217
1400000US06037481103,"Census Tract 4811.03, Los Angeles County, California",481103,San Gabriel,"(34.0936045, -118.099964)",34.0936045,-118.099964,7,7,217,1362,203,217
1400000US06037481201,"Census Tract 4812.01, Los Angeles County, California",481201,Temple City,"(34.0971335, -118.0724615)",34.0971335,-118.0724615,8,8,218,2017,230,218
1400000US06037481202,"Census Tract 4812.02, Los Angeles County, California",481202,San Gabriel,"(34.097006, -118.0822805)",34.097006,-118.0822805,7,7,217,1363,203,217
1400000US06037481300,"Census Tract 4813, Los Angeles County, California",481300,Rosemead,"(34.0764075, -118.082131)",34.0764075,-118.082131,68,68,328,1351,196,328
1400000US06037481401,"Census Tract 4814.01, Los Angeles County, California",481401,San Gabriel,"(34.0840215, -118.103956)",34.0840215,-118.103956,7,7,217,121,203,217
1400000US06037481402,"Census Tract 4814.02, Los Angeles County, California",481402,San Gabriel,"(34.083295, -118.091542)",34.083295,-118.091542,7,7,217,2272,203,217
1400000US06037481500,"Census Tract 4815, Los Angeles County, California",481500,Alhambra,"(34.0826165, -118.1139805)",34.0826165,-118.1139805,30,30,263,977,5,263
1400000US06037481603,"Census Tract 4816.03, Los Angeles County, California",481603,Alhambra,"(34.084677, -118.11998)",34.084677,-118.11998,30,30,263,978,5,263
1400000US06037481604,"Census Tract 4816.04, Los Angeles County, California",481604,Alhambra,"(34.0838015, -118.126219)",34.0838015,-118.126219,30,30,263,1746,5,263
1400000US06037481605,"Census Tract 4816.05, Los Angeles County, California",481605,Alhambra,"(34.071948, -118.1256005)",34.071948,-118.1256005,30,30,263,979,5,263
1400000US06037481606,"Census Tract 4816.06, Los Angeles County, California",481606,Alhambra,"(34.0766865, -118.1256875)",34.0766865,-118.1256875,30,30,263,980,5,263
1400000US06037481711,"Census Tract 4817.11, Los Angeles County, California",481711,Monterey Park,"(34.06617, -118.1198595)",34.06617,-118.1198595,87,87,299,613,157,299
1400000US06037481712,"Census Tract 4817.12, Los Angeles County, California",481712,Monterey Park,"(34.067109, -118.112061)",34.067109,-118.112061,87,87,299,2018,157,299
1400000US06037481713,"Census Tract 4817.13, Los Angeles County, California",481713,Monterey Park,"(34.067948, -118.1292845)",34.067948,-118.1292845,87,87,299,122,157,299
1400000US06037481714,"Census Tract 4817.14, Los Angeles County, California",481714,Monterey Park,"(34.0643065, -118.1291595)",34.0643065,-118.1291595,87,87,299,2117,157,299
1400000US06037481800,"Census Tract 4818, Los Angeles County, California",481800,Alhambra,"(34.064906, -118.141417)",34.064906,-118.141417,30,30,263,981,5,263
1400000US06037481901,"Census Tract 4819.01, Los Angeles County, California",481901,Alhambra,"(34.0698145, -118.1548085)",34.0698145,-118.1548085,30,30,263,982,5,263
1400000US06037481902,"Census Tract 4819.02, Los Angeles County, California",481902,Alhambra,"(34.065728, -118.152909)",34.065728,-118.152909,30,30,263,639,5,263
1400000US06037482001,"Census Tract 4820.01, Los Angeles County, California",482001,Monterey Park,"(34.0532565, -118.157103)",34.0532565,-118.157103,87,87,299,983,157,299
1400000US06037482002,"Census Tract 4820.02, Los Angeles County, California",482002,Monterey Park,"(34.048942, -118.1497955)",34.048942,-118.1497955,87,87,299,123,157,299
1400000US06037482101,"Census Tract 4821.01, Los Angeles County, California",482101,Monterey Park,"(34.057061, -118.1362945)",34.057061,-118.1362945,87,87,299,2118,157,299
1400000US06037482102,"Census Tract 4821.02, Los Angeles County, California",482102,Monterey Park,"(34.0507125, -118.1328745)",34.0507125,-118.1328745,87,87,299,2019,157,299
1400000US06037482201,"Census Tract 4822.01, Los Angeles County, California",482201,Monterey Park,"(34.058869, -118.122138)",34.058869,-118.122138,87,87,299,984,157,299
1400000US06037482202,"Census Tract 4822.02, Los Angeles County, California",482202,Monterey Park,"(34.0589445, -118.112421)",34.0589445,-118.112421,87,87,299,995,157,299
1400000US06037482301,"Census Tract 4823.01, Los Angeles County, California",482301,San Gabriel,"(34.074531, -118.097677)",34.074531,-118.097677,7,7,217,996,203,217
1400000US06037482303,"Census Tract 4823.03, Los Angeles County, California",482303,Rosemead,"(34.0692775, -118.099254)",34.0692775,-118.099254,68,68,328,1951,196,328
1400000US06037482304,"Census Tract 4823.04, Los Angeles County, California",482304,Rosemead,"(34.064429, -118.0988995)",34.064429,-118.0988995,68,68,328,124,196,328
1400000US06037482401,"Census Tract 4824.01, Los Angeles County, California",482401,Rosemead,"(34.0676445, -118.0862325)",34.0676445,-118.0862325,68,68,328,997,196,328
1400000US06037482402,"Census Tract 4824.02, Los Angeles County, California",482402,South San Gabriel,"(34.046139, -118.0807005)",34.046139,-118.0807005,,,317,1364,221,317
1400000US06037482502,"Census Tract 4825.02, Los Angeles County, California",482502,Rosemead,"(34.058981, -118.1037825)",34.058981,-118.1037825,68,68,328,439,196,328
1400000US06037482503,"Census Tract 4825.03, Los Angeles County, California",482503,Rosemead,"(34.05827, -118.094998)",34.05827,-118.094998,68,68,328,557,196,328
1400000US06037482521,"Census Tract 4825.21, Los Angeles County, California",482521,South San Gabriel,"(34.0499085, -118.0992635)",34.0499085,-118.0992635,,,327,1390,221,327
1400000US06037482522,"Census Tract 4825.22, Los Angeles County, California",482522,Montebello,"(34.0419995, -118.0936075)",34.0419995,-118.0936075,67,67,326,998,160,326
1400000US06037482600,"Census Tract 4826, Los Angeles County, California",482600,Monterey Park,"(34.047759, -118.1144605)",34.047759,-118.1144605,87,87,299,1391,157,299
1400000US06037482701,"Census Tract 4827.01, Los Angeles County, California",482701,Monterey Park,"(34.039961, -118.1405695)",34.039961,-118.1405695,87,87,299,640,157,299
1400000US06037482702,"Census Tract 4827.02, Los Angeles County, California",482702,Monterey Park,"(34.042508, -118.1351495)",34.042508,-118.1351495,87,87,299,1956,157,299
1400000US06037482800,"Census Tract 4828, Los Angeles County, California",482800,Monterey Park,"(34.0362975, -118.1119885)",34.0362975,-118.1119885,87,87,299,440,157,299
1400000US06037500100,"Census Tract 5001, Los Angeles County, California",500100,La Habra Heights,"(33.960283, -117.9408845)",33.960283,-117.9408845,83,83,293,999,126,293
1400000US06037500201,"Census Tract 5002.01, Los Angeles County, California",500201,La Habra Heights,"(33.957535, -117.9759805)",33.957535,-117.9759805,83,83,293,2273,126,293
1400000US06037500202,"Census Tract 5002.02, Los Angeles County, California",500202,Whittier,"(33.960745, -117.9971245)",33.960745,-117.9971245,80,80,160,1392,266,160
1400000US06037500300,"Census Tract 5003, Los Angeles County, California",500300,North Whittier,"(34.017294, -118.0367865)",34.017294,-118.0367865,,,325,1030,169,325
1400000US06037500402,"Census Tract 5004.02, Los Angeles County, California",500402,Pico Rivera,"(34.0031865, -118.076325)",34.0031865,-118.076325,77,77,333,1393,179,333
1400000US06037500403,"Census Tract 5004.03, Los Angeles County, California",500403,Pico Rivera,"(34.0083875, -118.06369)",34.0083875,-118.06369,77,77,333,1031,179,333
